@RELATION LID

@ATTRIBUTE zeroCross_FP1 NUMERIC
@ATTRIBUTE zeroCross_FP2 NUMERIC
@ATTRIBUTE zeroCross_F3 NUMERIC
@ATTRIBUTE zeroCross_F4 NUMERIC
@ATTRIBUTE zeroCross_C3 NUMERIC
@ATTRIBUTE zeroCross_C4 NUMERIC
@ATTRIBUTE zeroCross_P3 NUMERIC
@ATTRIBUTE zeroCross_P4 NUMERIC
@ATTRIBUTE zeroCross_O1 NUMERIC
@ATTRIBUTE zeroCross_O2 NUMERIC
@ATTRIBUTE zeroCross_F7 NUMERIC
@ATTRIBUTE zeroCross_F8 NUMERIC
@ATTRIBUTE zeroCross_T3 NUMERIC
@ATTRIBUTE zeroCross_T4 NUMERIC
@ATTRIBUTE zeroCross_T5 NUMERIC
@ATTRIBUTE zeroCross_T6 NUMERIC
@ATTRIBUTE zeroCross_FZ NUMERIC
@ATTRIBUTE zeroCross_CZ NUMERIC
@ATTRIBUTE zeroCross_PZ NUMERIC
@ATTRIBUTE HjorthMobility_FP1 NUMERIC
@ATTRIBUTE HjorthMobility_FP2 NUMERIC
@ATTRIBUTE HjorthMobility_F3 NUMERIC
@ATTRIBUTE HjorthMobility_F4 NUMERIC
@ATTRIBUTE HjorthMobility_C3 NUMERIC
@ATTRIBUTE HjorthMobility_C4 NUMERIC
@ATTRIBUTE HjorthMobility_P3 NUMERIC
@ATTRIBUTE HjorthMobility_P4 NUMERIC
@ATTRIBUTE HjorthMobility_O1 NUMERIC
@ATTRIBUTE HjorthMobility_O2 NUMERIC
@ATTRIBUTE HjorthMobility_F7 NUMERIC
@ATTRIBUTE HjorthMobility_F8 NUMERIC
@ATTRIBUTE HjorthMobility_T3 NUMERIC
@ATTRIBUTE HjorthMobility_T4 NUMERIC
@ATTRIBUTE HjorthMobility_T5 NUMERIC
@ATTRIBUTE HjorthMobility_T6 NUMERIC
@ATTRIBUTE HjorthMobility_FZ NUMERIC
@ATTRIBUTE HjorthMobility_CZ NUMERIC
@ATTRIBUTE HjorthMobility_PZ NUMERIC
@ATTRIBUTE HjorthComplexity_FP1 NUMERIC
@ATTRIBUTE HjorthComplexity_FP2 NUMERIC
@ATTRIBUTE HjorthComplexity_F3 NUMERIC
@ATTRIBUTE HjorthComplexity_F4 NUMERIC
@ATTRIBUTE HjorthComplexity_C3 NUMERIC
@ATTRIBUTE HjorthComplexity_C4 NUMERIC
@ATTRIBUTE HjorthComplexity_P3 NUMERIC
@ATTRIBUTE HjorthComplexity_P4 NUMERIC
@ATTRIBUTE HjorthComplexity_O1 NUMERIC
@ATTRIBUTE HjorthComplexity_O2 NUMERIC
@ATTRIBUTE HjorthComplexity_F7 NUMERIC
@ATTRIBUTE HjorthComplexity_F8 NUMERIC
@ATTRIBUTE HjorthComplexity_T3 NUMERIC
@ATTRIBUTE HjorthComplexity_T4 NUMERIC
@ATTRIBUTE HjorthComplexity_T5 NUMERIC
@ATTRIBUTE HjorthComplexity_T6 NUMERIC
@ATTRIBUTE HjorthComplexity_FZ NUMERIC
@ATTRIBUTE HjorthComplexity_CZ NUMERIC
@ATTRIBUTE HjorthComplexity_PZ NUMERIC
@ATTRIBUTE HurstExponent_FP1 NUMERIC
@ATTRIBUTE HurstExponent_FP2 NUMERIC
@ATTRIBUTE HurstExponent_F3 NUMERIC
@ATTRIBUTE HurstExponent_F4 NUMERIC
@ATTRIBUTE HurstExponent_C3 NUMERIC
@ATTRIBUTE HurstExponent_C4 NUMERIC
@ATTRIBUTE HurstExponent_P3 NUMERIC
@ATTRIBUTE HurstExponent_P4 NUMERIC
@ATTRIBUTE HurstExponent_O1 NUMERIC
@ATTRIBUTE HurstExponent_O2 NUMERIC
@ATTRIBUTE HurstExponent_F7 NUMERIC
@ATTRIBUTE HurstExponent_F8 NUMERIC
@ATTRIBUTE HurstExponent_T3 NUMERIC
@ATTRIBUTE HurstExponent_T4 NUMERIC
@ATTRIBUTE HurstExponent_T5 NUMERIC
@ATTRIBUTE HurstExponent_T6 NUMERIC
@ATTRIBUTE HurstExponent_FZ NUMERIC
@ATTRIBUTE HurstExponent_CZ NUMERIC
@ATTRIBUTE HurstExponent_PZ NUMERIC
@ATTRIBUTE class {1 2}

@DATA
71,0,42,80,0,0,8,100,4,99,99,0,0,0,0,8,40,0,99,0.443179866055041,0.0805710862312543,0.334557510913730,0.441515814439931,0.145404580669514,0.147226291421668,0.301486932353414,0.652530147909606,0.274692792941131,0.612934569214237,0.663961134448040,0.187742918035970,0.143387492165728,0.292905814601170,0.272129427505655,0.307458717779397,0.359414460448340,0.248268243187075,0.619683075863358,0.858204107040941,1.10863834155027,0.894094609419933,0.918879563664717,1.06564363760881,1.06008994905082,0.934235270045350,0.630770801703100,1.18200519332790,0.731481153268757,0.705102683588081,1.13795790275792,1.01675962511624,1.05712228086159,0.948673234325782,0.979093999564231,0.949174352002053,0.894045313362536,0.712507264929568,0.850545925832510,0.696591458476298,0.724934799529311,0.660708498333354,0.574612646185463,0.591465054263631,0.716886377639811,0.412511904930484,0.707670302058412,0.544831670405466,0.599411306863928,0.484652247367297,0.811766336059160,0.591819468418042,0.562670213426930,0.544340405257430,0.704209685487836,0.452392415873684,0.403724091972085,2
0,0,65,0,0,0,0,19,0,95,0,0,0,0,2,99,0,99,0,0.0686711822696006,0.0528150728641078,0.424245167922594,0.203088417229490,0.243597073293502,0.223008465921138,0.182949121289553,0.273417314464745,0.0939507126948104,0.508270198580229,0.201107648307315,0.0916155751894570,0.138548661005338,0.0779844614610010,0.265390120216459,0.649525094676747,0.115457122700178,0.567376488674049,0.258697333900096,1.23084569141487,1.26075961124519,0.996425789523256,1.02453397048836,1.03986163026208,1.03995556797715,1.05283616711283,0.871892495509715,1.26308753504818,0.834791282058486,1.22677086533554,1.21672321129699,1.28039611246414,1.22255588835232,0.922445771258509,0.795067193811867,1.11825686663596,0.734903797332428,0.945740388669854,0.910769920232270,0.698353821539280,1.01448342393035,0.575288143957773,0.832804016358065,0.841309649876877,0.896528804378820,0.790007133094176,0.733202498865961,0.666680298983786,0.739376452745806,0.528693606243708,1.00434191404937,0.522194454733556,0.648249353146699,0.546501021587606,0.825617015868837,0.574836993757007,0.645111915043797,1
12,0,79,99,0,2,0,97,83,81,95,0,2,47,50,95,2,0,55,0.278930441831825,0.0773434551392545,0.475902875106840,0.681829189122606,0.272394661880201,0.285717735498499,0.231921928522642,0.454294107240109,0.538880810335076,0.407185573548653,0.486247526067675,0.210270919508017,0.225519670645699,0.428787055629396,0.387834654666621,0.460499471963521,0.217992325684213,0.178370531925781,0.369310759755933,0.956591989507773,1.09624520661624,0.846483243723194,0.739742045224766,1.05795299345119,1.04391205329399,0.965201195019484,0.804557783509734,1.10936979237736,0.888496883828060,0.909796541237867,1.17044508009934,1.15962816070081,1.08168072230428,0.910881874191083,0.931665400009532,1.00801214240589,0.927760371153691,0.877320099602551,0.822983052168197,0.781244243343769,0.883455090438735,0.561681894073562,0.798965036451525,0.802834190727905,0.488238267922501,0.606983602168639,0.913276307094201,0.570398433111465,0.543620181055218,0.619059710863575,0.841872920045682,0.616765725639383,0.584949518099771,0.544531152322267,0.667664874240069,0.775718512684812,0.604268138871732,2
0,0,0,0,0,0,46,46,0,99,0,0,0,0,0,98,0,0,30,0.148964083912074,0.0536635017077182,0.269673409701631,0.202009789237670,0.200419904784810,0.185260321805575,0.391851353777413,0.342833158017541,0.0988645990588885,0.581901001120496,0.169826089179196,0.0759093530856275,0.270660311008218,0.0778672929578497,0.160883606381976,0.506338484578727,0.114743786018997,0.100661128913084,0.341095628119911,1.06345751282366,1.21078495702210,1.09298179199117,1.03168234593259,1.06927242755627,1.06443837501282,0.937721843073485,0.871647004736060,1.27419906163346,0.804023115548233,1.20416231432230,1.24359560705946,1.32273276804673,1.19669207657164,0.998121051828628,0.888525036839337,1.13039388843506,0.990650179324398,0.928601838966940,0.664386241635213,0.525383184259091,0.797333600744587,0.462250739049802,0.680965666371502,0.686250925046573,0.516392511232556,0.555597925857291,0.864099939206955,0.564582412744637,0.645678783138916,0.638617942441790,0.775178090860371,0.547351220352889,0.776006169431672,0.632536652613330,0.693990247190071,0.634881455019245,0.655997288954444,1
0,0,0,0,86,88,93,90,73,97,86,0,0,0,0,30,0,0,93,0.162206867920965,0.0575538139165421,0.0955545549678816,0.127590788090050,0.475248828346770,0.425729180267715,0.594307729384404,0.430052679571528,0.493104749614948,0.606339168002967,0.533379260314331,0.0821527769449218,0.114825640746862,0.151254921430592,0.143143800625422,0.337810236360671,0.206390061655156,0.103066709767409,0.539003230695877,1.04205783472411,1.28212294553461,1.04820690431898,1.06630868946349,0.940279923792002,0.951485525029238,0.831386965487426,0.827717531671343,1.14469661434827,0.769898493544939,0.818973521364599,1.24231967332829,1.15049620027147,1.14638462187151,1.03898699393264,0.974206928571499,1.01295788439837,1.01441449124342,0.796367082092740,0.728411196791768,0.557003609644114,0.874306928395290,0.693050045406130,0.862114610204280,0.866452785275102,0.848586948510219,0.759431744896401,0.909051782795209,0.823904901194219,0.816706963305365,0.678207843021396,0.916586340498919,0.803251707215019,0.677951589399221,0.767361481294901,0.734841452899184,0.729159213073477,0.792179664203835,2
0,0,51,0,0,0,89,4,0,61,0,0,0,0,0,101,0,0,21,0.128210516397659,0.0543989845524174,0.352862375279235,0.196974216354236,0.172281934598190,0.160146061386218,0.526460502875388,0.260236612040920,0.109097211044376,0.395719214759472,0.193814781545008,0.0726416619992198,0.247364323215249,0.0784133480221639,0.157232499996989,0.601301154062449,0.122692023115399,0.0845296854963084,0.332869675130134,1.02046567300805,1.26373841521990,1.01211857785593,0.992285801534382,1.07803876222180,1.07260228725179,0.869695834942790,0.896414032020597,1.28255826330850,0.901201614484293,1.28305614309671,1.27492030266511,1.36976913177700,1.22519417331585,1.01416590842400,0.815629787085525,1.06446954047513,1.03238945335744,0.912882573455829,0.521975661594706,0.537386489098726,1.04700218330891,0.442455485093066,0.547405769045253,0.561527610971175,0.780682198133349,0.706422440621854,0.898217524123762,0.742760264964216,0.687101005747503,0.797317553249284,0.883546196469065,0.332259163956887,0.655040064680476,0.630782888990562,0.541947081249610,0.857749114053988,0.455848102430682,1
0,0,0,0,43,44,71,97,75,95,34,0,0,0,0,66,0,0,61,0.117637962700165,0.0584698255924898,0.0970297767625564,0.155601734422230,0.371768142843295,0.333662190595941,0.431036251491295,0.537763419206379,0.454851279194912,0.524471460791444,0.285877385500402,0.0849483635347569,0.109974612707198,0.147917812052086,0.170356326664531,0.432969780304201,0.145717934879244,0.0908352294413782,0.401746229183365,1.00903846045199,1.25213113669790,1.02950653783639,1.02759786941822,0.946693399397353,0.945469406477668,0.871807530992102,0.748937462733153,1.05585121175129,0.817873873824736,0.897021159879966,1.19785800662079,1.07919173899169,1.06963827941084,0.995918467701206,0.920676653285674,1.02200450052640,1.01550996215337,0.857894761250253,0.734348445722382,0.737678576230818,0.696947676022382,0.932229714344745,0.883065411321055,0.884526144305999,0.858755180907083,0.855026773189031,0.977061992022624,0.829528789767151,0.883788904585808,0.933134250171495,0.932712234362065,0.836697696018558,0.870023101913030,0.866419564401522,0.886201824574398,0.854251515214952,0.821344342732622,2
0,0,16,0,0,0,86,0,0,0,0,0,0,0,0,102,0,0,56,0.123684559455773,0.0582560380958115,0.272723111134918,0.231871488611397,0.169158908546970,0.157867828996621,0.474040515963586,0.210150483139993,0.153161510609239,0.208767990883971,0.204804935919692,0.0811683571759096,0.138183104257515,0.0847205770017402,0.182024475365349,0.684636437679191,0.112378330733588,0.0851374302039060,0.380998487345311,1.02665024853331,1.26530014528676,1.06756342477763,0.996869752990090,1.06820136219187,1.05594574195004,0.897956870711891,0.948199897890336,1.27520357585102,1.00398376355339,1.24078932715740,1.26474486058061,1.29829767490129,1.23249993542483,1.01161446518960,0.760051868782548,1.06491765235827,1.11430380824573,0.883874819708932,0.579072875715215,0.567231244542381,0.872856046347269,0.689266787193848,0.579562292494806,0.582138067199338,0.722321989200851,0.551810280569175,0.872259161680422,0.538134153910566,0.464434829553066,0.672633356883648,0.649406302221932,0.490717046713710,0.570618388950077,0.475798277187195,0.633563629145939,0.444038314733119,0.384309051540364,1
0,0,0,2,6,0,4,99,22,70,0,0,0,0,0,100,0,0,0,0.106847917140711,0.0529006332626879,0.165518342425041,0.238152524711030,0.360950322433626,0.322857099264016,0.311704043956578,0.615172817978370,0.369330616852148,0.397313305635622,0.190935529939404,0.0849656947370944,0.140332553120814,0.126475673951810,0.195199566705782,0.704653514982496,0.137442462015946,0.0913497225314297,0.298144833636876,1.02225402232041,1.20834830020782,1.04072449047786,0.938879901858573,1.01740657574597,1.01540663144817,1.00160927139957,0.711345415357079,1.20253630233508,0.930228730068858,1.03769407847350,1.24968758417976,1.14677879509569,1.14284303938704,0.974855884767330,0.753364855003759,1.10463635842308,1.13036440566504,0.955381523657345,0.779441648696334,0.550838028480901,0.660491522936470,0.778612912999417,0.435470025070759,0.422789249033717,0.514395003698392,0.626625007634130,0.596600190840733,0.512373759889403,0.619240159634274,0.438575107017770,0.549490616200791,0.571282368933662,0.402803049440628,0.441043339499634,0.418994058559435,0.319211046377412,0.469256684350371,2
0,0,86,2,0,0,80,0,0,0,0,0,0,0,0,99,0,0,72,0.124474924314024,0.0574240529016820,0.477040446713586,0.299707440848839,0.187533497299996,0.174720123637488,0.462255882459568,0.162507588945702,0.152981643311203,0.171243950650652,0.224523680498462,0.0774709716473358,0.138960879012925,0.0857736092039087,0.194049813502632,0.641413722259411,0.103768431514389,0.0864167037455142,0.393690616639762,1.03268527764120,1.22934946169730,0.985113680881346,0.935555379538749,1.06080470737749,1.05907090562508,0.888963085900639,0.917340544244231,1.25179142542333,0.980561189194926,1.19823538523543,1.22304838626919,1.32145534539059,1.19439708183512,0.987280154490405,0.778934622611713,1.07683041894622,1.07699172274398,0.870854523332078,0.614702560591490,0.680407628520567,0.541545404663360,0.400342305504224,0.448256458349493,0.456585834087570,0.587066914825429,0.727544928805422,0.740483693098463,0.506512247419436,0.674288102530468,0.383157344130156,0.801735371036696,0.581725596411444,0.567805805849993,0.463345725768473,0.719257356670837,0.622940855845910,0.449949025934275,1
0,0,0,64,23,8,0,46,4,8,0,0,0,0,0,99,0,0,0,0.116741386660119,0.0526286011654498,0.183148262374411,0.395321320139508,0.398611680026102,0.350974237037476,0.241664722486575,0.332168602608443,0.306256256853361,0.314686075871556,0.210811254834454,0.0828845908804615,0.148607651504552,0.111933875374819,0.188145419969655,0.697565123442588,0.136822603895412,0.0908415859663709,0.253105292157611,1.04465087613600,1.26836813596168,0.979263423645473,0.903621843725566,0.970427671474928,0.974603689088427,0.974571785315402,0.849391069758177,1.16262821888516,0.908487376148642,0.995680271802678,1.25031600735951,1.13743945483979,1.18479104573607,0.958697446078478,0.731231906793834,1.06928173242687,1.07621759219246,0.925042787769180,0.602235205473159,0.584720096418191,0.637348121005562,0.788147734240003,0.453206438032064,0.465175402956537,0.549602041251083,0.683659701491911,0.617400856545349,0.372460013265286,0.748029178606869,0.539694551674776,0.754594951149485,0.672505015882510,0.528099506040143,0.310950858754699,0.378555255758432,0.273899917019173,0.408838734632813,2
0,0,0,8,0,0,42,0,2,102,4,0,0,0,0,99,0,0,20,0.111408867197191,0.0767336743238954,0.268746517883275,0.256233472558113,0.235610830240079,0.216677132809349,0.353532529662531,0.170282363811341,0.252492496525152,0.594660388733639,0.315591957700131,0.0681243375806649,0.0911722225582004,0.114552076433210,0.0594694361530424,0.599182615962864,0.101489229717515,0.204354151598819,0.313171546979415,1.05385609517538,1.12625169618835,1.04551837657616,0.956860861546171,1.03549175947354,1.03371435420276,0.955413814431145,0.950160038171806,1.24932387529508,0.798068489384393,1.18455382511346,1.27005629898784,1.31319867240818,1.13173635223303,1.22064100265031,0.840725569594797,1.08197130290183,0.922281979995338,0.917316180666737,0.752506555247688,0.715453703981332,0.673162408101517,0.849268047952886,0.640232483509861,0.660409023529813,0.724753561775773,0.564154117929682,0.828194506774916,0.596994853644606,0.609945732689377,0.485896100962285,1.12461309909653,0.510948300206560,0.839093751694764,0.541887331684591,0.702680830499340,0.561005248730742,0.631105505931684,1
0,0,0,100,0,0,0,83,0,2,111,0,0,0,0,100,0,0,0,0.117011150431537,0.0519160451735035,0.194938086756430,0.595899105874615,0.282058710202796,0.257051731926778,0.166824686623776,0.399628236644137,0.174802809055778,0.289933658640218,0.622212722366014,0.0766777143430506,0.241360298965648,0.0895173113361549,0.165463699310706,0.642653474195963,0.108487296277979,0.161829851864635,0.214210281813100,1.00789126971733,1.24697081117192,1.11199423445706,0.839701146045981,1.06916244037677,1.07380065171290,1.05643119835686,0.836560226550827,1.24770592263409,0.978607813092883,1.08533693521407,1.27193448824700,1.32643158901165,1.20841591376350,0.988685042891742,0.839838471259795,1.14752705503875,1.01096498145412,0.997306958325282,0.905664912733144,0.618407002879876,0.854275772098760,0.607734027389456,0.361976562826593,0.334646327002783,0.502086294584561,0.358866412506562,0.828231362258903,0.410122042528361,0.498091918570297,0.613275027831284,0.640941487482472,0.431717346428747,0.648856271432935,0.367810047595159,0.565539915109970,0.365924507845022,0.444679956580046,2
0,0,0,96,0,0,90,0,2,100,10,0,0,0,0,96,0,0,70,0.160239930110101,0.0724196638286796,0.286187587728991,0.464902657232377,0.206422754794880,0.192509673372900,0.553125437487779,0.163597332939216,0.287877804745515,0.649588279649173,0.323210078868759,0.0630536221081281,0.0774174372276080,0.109809384023142,0.0566904015675240,0.482776620582381,0.110284859989296,0.241434495255461,0.400467520793989,1.07722367005919,1.06133287542729,1.07699589361312,0.899115436212674,1.06231415913611,1.06840093473000,0.865686900537952,0.930282881979604,1.23807869866306,0.744972262382187,1.15626257472637,1.24582735055420,1.35903541868968,1.09888066201883,1.25008913398414,0.887125796224620,1.12728051465686,0.947999946234216,0.892154487613192,0.991872892783227,0.566930817042576,0.561683583271917,0.618680219906989,0.695030520622938,0.703349700552297,0.767896537732647,0.599106006849740,0.687038539568930,0.653061040533611,0.422198590766610,0.804935881445549,1.08074784418108,0.505269621049873,0.859106600285187,0.598318048388681,0.618169430676423,0.693913588448876,0.694571918687609,1
0,0,0,91,6,0,0,78,0,4,82,0,0,0,0,101,0,0,0,0.135306719731706,0.0523036645927044,0.236445463955302,0.499925177122775,0.340589488852258,0.303701799361754,0.167916336027001,0.388941764353548,0.135472017511034,0.293408442263419,0.528391846817561,0.0763909182359251,0.245389800045383,0.0894646641869969,0.147774103127582,0.633154354344299,0.0989399709887997,0.165718221759057,0.193096177057889,1.10223879890546,1.30074966954039,1.07421403688970,0.884476676933045,1.04824628026174,1.05343306906974,1.03837334593580,0.856365949170109,1.25453445276095,0.970313555776947,1.14006259901152,1.30153196628616,1.35098925488732,1.24574941106331,1.02838353268019,0.831560568114226,1.10641486855269,0.969435569878000,0.964865344857461,0.817840349123412,0.797926241648997,0.600604731436397,0.617271083939567,0.571388120751143,0.569517339844253,0.449460318943116,0.430505077039640,0.813244749122907,0.558165131931177,0.595582002478663,0.679764511320842,0.645262940679507,0.462975266871217,0.483576446883777,0.511568593458191,0.687728930917805,0.230804002704945,0.486244525598264,2
0,0,18,99,0,0,99,0,16,102,4,0,0,0,0,88,0,99,98,0.193243571742058,0.0794560704247877,0.327837091142111,0.608046738867091,0.197643929506104,0.185551861091508,0.623932464719021,0.129608952508344,0.318328333707630,0.687069320122198,0.254861970019475,0.0622321812144194,0.0736812877670568,0.120439009601009,0.0557192849809897,0.446849506687917,0.103554165826978,0.623884958005509,0.575666163335168,0.972056906268069,1.12427729350358,1.00742449469726,0.745663268549955,1.05445209490973,1.05703314713160,0.782901492418143,1.00020556907921,1.23501470356931,0.725609278164793,1.19800011335944,1.29886147245852,1.29919006659657,1.14770105818655,1.27407620257072,0.934610644880146,1.08190910795936,0.692942642772296,0.768551425794702,0.760271089384143,0.409275523304968,0.698811232878218,0.398873572739123,0.540336480889031,0.551488064601620,0.628510067976680,0.653217832234473,0.879547900183950,0.441258710679176,0.625267847590219,0.447621611571493,0.751570642572166,0.708456020713083,0.479107138183018,0.583343586379774,0.560189907106313,0.602159506079055,0.402909947425097,1
0,0,0,99,0,0,0,0,0,99,16,0,0,0,0,101,0,0,0,0.217729297434765,0.0541088609373367,0.142859428254748,0.706510611773757,0.299357770101265,0.269686931479616,0.211538130785608,0.290751075610899,0.127460893030004,0.606546207619992,0.368086048702236,0.0869385944597747,0.251756439077179,0.0934156613890261,0.128468599561666,0.709321674093618,0.0910425564999450,0.236291962976613,0.201573062921842,1.02701817507465,1.29414507914022,1.07460755559873,0.756278200055350,1.03041785811561,1.03552932321302,0.997561306022699,0.919442733158162,1.27316634116670,0.821241211456131,1.20562844837223,1.26495769315279,1.34794120293238,1.22872247504956,1.06466507730370,0.771168748023174,1.14138401960400,0.927853930256123,0.970112629696206,0.793400678696132,0.457065524307033,0.436303406063983,0.453013817076234,0.618529527320374,0.617599918630048,0.596373486668059,0.378171757418406,0.722128246575235,0.560225495347488,0.600533840772243,0.334170254996031,0.678292361871144,0.282856489123449,0.549448829742674,0.429340140489719,0.479131242066303,0.437413879066806,0.404441349882450,2
0,0,0,99,0,0,102,0,16,99,0,0,0,0,0,96,0,100,99,0.158417155884033,0.0840005407580607,0.229828304761766,0.523527271049951,0.190280363669801,0.177242626518782,0.667200881185701,0.140162475068822,0.331432936467793,0.663979495978302,0.210437318560011,0.0631234226700757,0.0669776681794043,0.121366833227039,0.0593874631983505,0.458778480951992,0.101387380652503,0.596373741672113,0.572623962357373,0.971612644452407,1.12287069353480,1.01683920878174,0.799229595508758,1.02269500361759,1.00848101210378,0.748376040382391,0.994290329629822,1.23007138115013,0.697407067579552,1.16974372052501,1.28561384569417,1.26837716534335,1.11063527192397,1.28135429202837,0.894043371634083,1.05220633126560,0.717989697040497,0.758690309183414,0.739031980505710,0.709859248593906,0.681334906415750,0.654734419591969,0.370079508554861,0.380459859663773,0.590945432877723,0.460523513103932,0.776365853865497,0.562974608610287,0.607221649094493,0.502167000695991,0.662661764055433,0.666053301187936,0.481016984826270,0.468458472454657,0.571744389715042,0.633255961858764,0.489786358183251,1
79,0,0,100,0,0,0,8,0,100,20,0,0,0,0,99,0,0,0,0.452780087454850,0.0538685294697508,0.156609256619064,0.688791747914061,0.248114760060476,0.226423615832462,0.239320001201736,0.314426689752753,0.136752874488221,0.664316891763034,0.391471980506838,0.0830397141668297,0.287492055986820,0.0930117395543485,0.127276526487453,0.698795025774864,0.0903529268589355,0.215231234116988,0.214861103797154,0.917777754201793,1.27985639360206,1.09934227816163,0.699773232774296,1.05487706891937,1.05801684131749,1.02270839370806,0.891113209099783,1.30418076205410,0.720720161836267,1.22932638139489,1.26471543422513,1.32374735776546,1.23371586140625,1.08135651979654,0.758731934795300,1.12807022474436,0.935711899373411,0.976914220066721,0.953736787378698,0.595587407436238,0.710072221182745,0.468877933948437,0.331922934204896,0.333284419521858,0.483272489395322,0.450871058177572,0.688287551823874,0.496484688215899,0.544222286108804,0.721730166902056,0.593794121918067,0.332773125959999,0.648223716970216,0.468351856458842,0.521712082366322,0.435247681350640,0.390871404913050,2
0,0,103,0,0,0,91,0,0,99,0,0,0,0,0,99,0,0,4,0.0802314292849340,0.0545443661892328,0.655093254641310,0.197519758944930,0.247656675321524,0.226271022773976,0.506991611806119,0.170452987382864,0.132162590468003,0.674825550935976,0.180937176647727,0.0872134798264806,0.252844467353189,0.0825321723931899,0.229723487117006,0.638018277959951,0.117043971968968,0.220411300772453,0.302510271904071,1.16098201770088,1.25648887732363,0.819376410785092,1.00254838141331,1.04395107606297,1.04240295133208,0.867794662927531,0.924397500673913,1.26381273125015,0.713216696611225,1.20845490057139,1.25596489268166,1.30328203420169,1.21165510498169,0.970481241680823,0.785223249179751,1.09078804008649,0.911069528073130,0.929782766120958,0.852853690618400,0.383304008215885,0.750351412197965,0.420707697893920,0.412326058629833,0.420659301946140,0.729937931116841,0.481319179462799,0.840557162976392,0.511233687408327,0.416804737042426,0.740387119851340,0.642864197182564,0.635541400192846,0.538724287863870,0.390422337299331,0.597039595927226,0.435366539344500,0.503777729582383,1
72,0,28,99,99,99,0,0,0,4,8,0,10,96,98,99,0,0,0,0.423927502912109,0.0644015198675866,0.347626159032574,0.634155443854591,0.642753134060755,0.673614170402285,0.215430028471960,0.213757212980003,0.224293355965139,0.296317315152848,0.299544120045765,0.102625120647106,0.294347756201859,0.499536063131342,0.506233035714481,0.567901513726690,0.146388662370925,0.0812358097215394,0.233400594118405,0.885664712013151,1.15802196959660,0.890483586766647,0.722979503789453,0.806353430217975,0.756865268053033,0.980557561064188,0.913032175107865,1.18655132883521,0.917852442563343,0.926021710557078,1.20484804879069,1.04506135810033,0.973916855811726,0.821463041706473,0.820669649378708,1.05473468045897,1.07942220569611,0.943177836148393,0.543670494095451,0.697992378991558,0.552582779324952,0.455023462767831,0.410933490308981,0.403291338316941,0.540460124330679,0.496494432612404,0.806921360276720,0.502622251475787,0.647060406454634,0.930042268013594,0.813965443481325,0.434234709931744,0.668062933748636,0.422556342456859,0.617007647604082,0.603393446669085,0.454385655985484,2
0,0,105,0,0,0,93,0,0,99,0,0,0,0,0,100,0,0,75,0.0891975785893228,0.0573461395146193,0.647054081398333,0.195064734296502,0.220242262905281,0.204927092139635,0.525623546882516,0.176863171041961,0.174124820433940,0.601555789926945,0.209870295713450,0.0829841661791829,0.213209084395607,0.0793475265586769,0.179795543952837,0.505309014914707,0.119850913145106,0.164774567849292,0.398875809376154,1.08508541078628,1.27697807641011,0.789015626060759,0.993307014196107,1.03097007634860,1.02740713345254,0.844611696437882,0.960942418524693,1.24357802407278,0.774822864276651,1.22517913271001,1.25275296274054,1.34465341135779,1.22906482507266,1.01705785811624,0.894878736699937,1.04966963928772,0.942586971214240,0.869842485199021,0.843771294183708,0.583766918030300,0.610937545489785,0.555068322874364,0.623485230421381,0.629808588196612,0.857101284662465,0.485669363337303,0.898016499408347,0.741992730340743,0.758292108110964,0.541701790020407,0.873966305083875,0.790892067244296,0.790097826338585,0.666615820405752,0.616242612867314,0.921484348458543,0.724594253803754,1
96,0,6,99,101,101,0,0,38,28,76,0,0,36,26,98,0,0,0,0.547495703598440,0.0592493038108366,0.228692575225136,0.671011604814624,0.664918890240271,0.673847863019684,0.269887222822292,0.213620374537684,0.379239131418710,0.348734858514530,0.440617773851449,0.0981605340857565,0.211133511812748,0.390067096826489,0.358081591109727,0.498847848872635,0.157883353592686,0.0813847954847607,0.278282469651330,0.845585395266242,1.16566708314208,0.942322615038685,0.749821939853934,0.803462362922638,0.784992202804995,0.980217995078353,0.926390896137264,1.15732028499354,0.929181949210034,0.908007531410899,1.20194703782839,1.12971126536561,1.05915708436802,0.905096669983789,0.888201137376849,1.07089025173725,1.12082229841903,0.935583085166851,0.707066813479402,0.781972956440618,0.927144305187423,0.741477281601826,0.655154560436610,0.661526389873735,0.642054671516032,0.427462665178057,0.814221638305868,0.566535124445604,0.531125143143465,0.795969788427239,0.748049805139819,0.531820959949941,0.585548621754505,0.431093747252593,0.456266196048233,0.585434680742557,0.550115709522374,2
